ASV_ID,Domain,Phylum,Class,Order,Family ,Genus,Species,ASV_ID_2
728a034d88a72cc2733941646d8b9b25,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,728a034d88a72cc2733941646d8b9b25
9c0d993b68b5038b280174e73e0e9dba,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,,9c0d993b68b5038b280174e73e0e9dba
b82f962eea40a7c4e2f9d16f1698fe73,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Actinobacillus,s__Actinobacillus_porcitonsillarum,b82f962eea40a7c4e2f9d16f1698fe73
6f87f71c154d79006d4f456543801cbb,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Ardenticatenales,f__uncultured,g__uncultured,s__uncultured_bacterium,6f87f71c154d79006d4f456543801cbb
5638aa9ad3c52f48cf6f6a54d5fa2c87,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,s__uncultured_bacterium,5638aa9ad3c52f48cf6f6a54d5fa2c87
4e775cd074493829a3c4fdbbb90b95b6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,s__Psychrobacter_aestuarii,4e775cd074493829a3c4fdbbb90b95b6
5c8ae913c903602034bd0968b0d5a327,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Polaribacter,s__unidentified_marine,5c8ae913c903602034bd0968b0d5a327
b8cae185e898844dd26c749c17c01bb7,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,b8cae185e898844dd26c749c17c01bb7
136efeab667b690a6affe4192aaaf65f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Aliiroseovarius,s__uncultured_bacterium,136efeab667b690a6affe4192aaaf65f
e2d40f1ce52baa06f28414275b813b54,d__Bacteria,p__NB1-j,c__NB1-j,o__NB1-j,f__NB1-j,g__NB1-j,s__uncultured_bacterium,e2d40f1ce52baa06f28414275b813b54
f0b3d88907315629dbbb13b3832d844f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,f0b3d88907315629dbbb13b3832d844f
83b838a2123fb0cd05d37e0f80d94e47,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Balneolales,f__Balneolaceae,g__uncultured,s__uncultured_Cytophagales,83b838a2123fb0cd05d37e0f80d94e47
8ad190bc76345dbe1da2211d3d0b8170,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Peredibacter,s__uncultured_Peredibacter,8ad190bc76345dbe1da2211d3d0b8170
4364568754caf351abf31bc7181cb2ad,d__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Myxococcus,s__Myxococcus_sp.,4364568754caf351abf31bc7181cb2ad
7adfce77c31379090907501a881e3475,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_planctomycete,7adfce77c31379090907501a881e3475
0be8d53185ba5b8fb8f006864d036dd8,d__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__PB19,f__PB19,g__PB19,s__uncultured_bacterium,0be8d53185ba5b8fb8f006864d036dd8
c750aadb760e6800a79142e4b6ca63c2,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,,,c750aadb760e6800a79142e4b6ca63c2
12302a1a0b96bdd5a3353f9193f40598,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Rhodothermaceae,g__Salinibacter,s__uncultured_bacterium,12302a1a0b96bdd5a3353f9193f40598
4dec20178e9e949506f555f22c55e98a,d__Bacteria,p__NB1-j,c__NB1-j,o__NB1-j,f__NB1-j,g__NB1-j,s__uncultured_bacterium,4dec20178e9e949506f555f22c55e98a
33bb3dd8c66785f8b29b88a9f33b205a,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,,,,,33bb3dd8c66785f8b29b88a9f33b205a
c08b4bdff4ac32c60030bd8bf26636e3,d__Bacteria,p__Planctomycetota,c__028H05-P-BN-P5,o__028H05-P-BN-P5,f__028H05-P-BN-P5,g__028H05-P-BN-P5,s__uncultured_bacterium,c08b4bdff4ac32c60030bd8bf26636e3
8c48b45deb6ea98919778098b2272875,d__Bacteria,,,,,,,8c48b45deb6ea98919778098b2272875
73c9e9060317d10e6906da4c13f3e76a,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Peredibacter,s__uncultured_Peredibacter,73c9e9060317d10e6906da4c13f3e76a
30dde7b36eaeab5fcfcfdaccf31c6a19,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Pseudohongiellaceae,g__Pseudohongiella,s__uncultured_marine,30dde7b36eaeab5fcfcfdaccf31c6a19
0c3eb68f230c6b78c05e8542e53c06b0,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_putida,0c3eb68f230c6b78c05e8542e53c06b0
7870e2d1a8f17cd9fde61093d758b2b5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__Halioglobus,s__uncultured_gamma,7870e2d1a8f17cd9fde61093d758b2b5
e4668e96585603ebb3d9689ca659555a,d__Bacteria,p__Desulfobacterota,c__Desulfobulbia,o__Desulfobulbales,f__Desulfocapsaceae,,,e4668e96585603ebb3d9689ca659555a
b2345c4221cb2bd46e26877c6707bb3a,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Gimesiaceae,,,b2345c4221cb2bd46e26877c6707bb3a
a3a9a90f047486422d600b422865d915,d__Bacteria,p__Myxococcota,c__Polyangia,,,,,a3a9a90f047486422d600b422865d915
40d7157cfe6c199e6a0253bccd07c3f1,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,,40d7157cfe6c199e6a0253bccd07c3f1
e3b5fe69a707fb33eaeed7a5ce0ce0f6,d__Bacteria,,,,,,,e3b5fe69a707fb33eaeed7a5ce0ce0f6
bef55c2e042d9c9f83ddbef15dc4b7e9,d__Bacteria,p__Planctomycetota,,,,,,bef55c2e042d9c9f83ddbef15dc4b7e9
e0200dc7ad67125945efe4c08d2c153a,d__Bacteria,,,,,,,e0200dc7ad67125945efe4c08d2c153a
3892a4b087d22eb7b6432457d09d6c78,d__Bacteria,,,,,,,3892a4b087d22eb7b6432457d09d6c78
b98d51072c0e634d36baef6eccab864c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__Halioglobus,s__uncultured_gamma,b98d51072c0e634d36baef6eccab864c
4bccf3c4ca0dc7985f2aab282f8793e9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,4bccf3c4ca0dc7985f2aab282f8793e9
01e52355917a1f5a7800efc5b94dcf94,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,01e52355917a1f5a7800efc5b94dcf94
fd439bad6a377dbcac5841be415c8386,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseovarius,s__uncultured_Alphaproteobacteria,fd439bad6a377dbcac5841be415c8386
01305b4e0c73e148041e6712b929a3b0,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,s__uncultured_bacterium,01305b4e0c73e148041e6712b929a3b0
7d4b484fa632270fc0aa0a803d864ba4,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,s__uncultured_bacterium,7d4b484fa632270fc0aa0a803d864ba4
75f90fe6289a39b3ce58bfc65dba3b92,d__Bacteria,p__Desulfobacterota,c__Desulfovibrionia,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio,s__Desulfovibrio_giganteus,75f90fe6289a39b3ce58bfc65dba3b92
62989efe27a3b00bb0a561774054448a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,62989efe27a3b00bb0a561774054448a
f4fb8e2cb4e5e115ce290f6ed31d56ed,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Balneolales,f__Balneolaceae,g__uncultured,s__uncultured_Bacteroidetes,f4fb8e2cb4e5e115ce290f6ed31d56ed
e23cc296bc2622cd80145f464ec8c0a9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,g__NS9_marine_group,s__uncultured_bacterium,e23cc296bc2622cd80145f464ec8c0a9
d38063d1faf40e6a5632a2c51871eabc,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium,s__uncultured_bacterium,d38063d1faf40e6a5632a2c51871eabc
ee193e3d2c6c4a64b0a43c0dea6cc587,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_mirabilis,ee193e3d2c6c4a64b0a43c0dea6cc587
b09b8552ab332682cc4192808a094e8e,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,,,b09b8552ab332682cc4192808a094e8e
5360d966e7a1970cbbf2ddf1c138deec,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Peredibacter,s__uncultured_Peredibacter,5360d966e7a1970cbbf2ddf1c138deec
1e5aaaba29fcc33b2ff24217c64c74c1,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,,,,1e5aaaba29fcc33b2ff24217c64c74c1
47b9afca9c1d48b2df5d2aa64696597d,d__Bacteria,p__Planctomycetota,c__028H05-P-BN-P5,o__028H05-P-BN-P5,f__028H05-P-BN-P5,g__028H05-P-BN-P5,s__uncultured_bacterium,47b9afca9c1d48b2df5d2aa64696597d
368d84f8b27ef779ba73fa4e7b4d3d7f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Methylobacterium-Methylorubrum,,368d84f8b27ef779ba73fa4e7b4d3d7f
fa8dc0911dd11f0fc5bba57c2d00786c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__B2M28,f__B2M28,g__B2M28,s__uncultured_gamma,fa8dc0911dd11f0fc5bba57c2d00786c
8ae29114509545c77283fcaa5dd3ac49,d__Bacteria,p__Myxococcota,,,,,,8ae29114509545c77283fcaa5dd3ac49
2ff90d72acbc98e273afbdf395353a43,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Scardovia,s__Scardovia_wiggsiae,2ff90d72acbc98e273afbdf395353a43
284fcae1a00e818743d82f05366fb4e8,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,,284fcae1a00e818743d82f05366fb4e8
0daa41d3ed04c973fe552015cba85df8,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Mitochondria,g__Mitochondria,s__Triticum_aestivum,0daa41d3ed04c973fe552015cba85df8
da3cf06b5dff6bb38316b5d1dec26b04,d__Bacteria,p__Planctomycetota,,,,,,da3cf06b5dff6bb38316b5d1dec26b04
332d6c07845fb3ffdf4fb6075e1c0ce1,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Gimesiaceae,g__Gimesia,s__uncultured_Planctomyces,332d6c07845fb3ffdf4fb6075e1c0ce1
59752494b98584d283f0e345b4e33ef4,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Xanthomarina,s__Flavobacteriaceae_bacterium,59752494b98584d283f0e345b4e33ef4
cb08620ab460fbff08c3dea4a9c6db63,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,cb08620ab460fbff08c3dea4a9c6db63
c1e40ffd8b1210acabea09b6e5eb8548,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,,c1e40ffd8b1210acabea09b6e5eb8548
384b79c6a81807168eb868dfdcb7bcd5,d__Bacteria,p__Campilobacterota,c__Campylobacteria,o__Campylobacterales,f__Arcobacteraceae,g__Arcobacter,s__uncultured_bacterium,384b79c6a81807168eb868dfdcb7bcd5
afd12f275b173dfe8f4d14b9f48a6f61,d__Bacteria,p__Desulfobacterota,,,,,,afd12f275b173dfe8f4d14b9f48a6f61
0fc5dcefc8066f687c59b2b250fccf0f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_sp.,0fc5dcefc8066f687c59b2b250fccf0f
838f2d54ff75454f04730a3826f42388,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__uncultured_bacterium,838f2d54ff75454f04730a3826f42388
62b41d077311116a5bbb4d39aa1dc4c4,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__Desulfosarcinaceae,g__SEEP-SRB1,s__uncultured_bacterium,62b41d077311116a5bbb4d39aa1dc4c4
d4b96b4a5c80d42a3caaa994021c9e61,d__Bacteria,p__Campilobacterota,c__Campylobacteria,o__Campylobacterales,f__Arcobacteraceae,,,d4b96b4a5c80d42a3caaa994021c9e61
8230a5299bf39e5258078dfa60c6afef,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__OM60(NOR5)_clade,s__uncultured_OM60,8230a5299bf39e5258078dfa60c6afef
c6d03d4c04c781b2dcc4ff7ada3346b7,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__uncultured_bacterium,c6d03d4c04c781b2dcc4ff7ada3346b7
fceca1c34160a1d7fe7ba26b0640a92d,d__Bacteria,p__Planctomycetota,c__028H05-P-BN-P5,o__028H05-P-BN-P5,f__028H05-P-BN-P5,g__028H05-P-BN-P5,s__uncultured_bacterium,fceca1c34160a1d7fe7ba26b0640a92d
3080d61041d6f6821e8a99dd3c875cf3,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,3080d61041d6f6821e8a99dd3c875cf3
cd48a6fd21140a795271b067912e3445,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Gordonia,s__uncultured_bacterium,cd48a6fd21140a795271b067912e3445
4833725a5e45316ddc0eb505f40a8ad2,d__Bacteria,,,,,,,4833725a5e45316ddc0eb505f40a8ad2
6d01e35e93b1281ba0dac67b5e9cc497,d__Bacteria,,,,,,,6d01e35e93b1281ba0dac67b5e9cc497
eb7881251c51577c14a1026f28435fce,Unassigned,,,,,,,eb7881251c51577c14a1026f28435fce
4c0566a0c6e0bf473a765f0991ba6dbf,d__Bacteria,p__Planctomycetota,c__Planctomycetes,,,,,4c0566a0c6e0bf473a765f0991ba6dbf
3d47f20a700bedebdb887747e6600e1e,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__Legionella_pneumophila,3d47f20a700bedebdb887747e6600e1e
f72f8a479330ce3535565bbd2927470a,d__Bacteria,,,,,,,f72f8a479330ce3535565bbd2927470a
c9f475ee0f4005d0d865a4f01596249e,d__Bacteria,,,,,,,c9f475ee0f4005d0d865a4f01596249e
75034f2bef7bce4750dea968b5542869,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,,,75034f2bef7bce4750dea968b5542869
6777386f82ea49fa3bc19d4478afc0dd,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,6777386f82ea49fa3bc19d4478afc0dd
2a1848d2c389ce0662b2d7c42d4f5aa3,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,2a1848d2c389ce0662b2d7c42d4f5aa3
d235e56bb822a33e5cc6a1365099a0a2,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Woeseiaceae,g__Woeseia,s__uncultured_bacterium,d235e56bb822a33e5cc6a1365099a0a2
e76a1b7bcd1f0f91055c381ca6ec9d91,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,e76a1b7bcd1f0f91055c381ca6ec9d91
dda71bd47fecc6e1a60e5dd0262a63b9,d__Bacteria,p__Gemmatimonadota,c__S0134_terrestrial_group,o__S0134_terrestrial_group,f__S0134_terrestrial_group,g__S0134_terrestrial_group,s__uncultured_bacterium,dda71bd47fecc6e1a60e5dd0262a63b9
bece5126fdf30b3c122bd873191d9a2e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,bece5126fdf30b3c122bd873191d9a2e
35cb8b87c0616d6d1f34816e8d9b275c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__drinking_water,35cb8b87c0616d6d1f34816e8d9b275c
4ba7d7540ac7bcb3783aa0df24f0b6bb,d__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__67-14,s__uncultured_bacterium,4ba7d7540ac7bcb3783aa0df24f0b6bb
a8d4324e7aabb19ba68cc583fbef6c45,d__Bacteria,,,,,,,a8d4324e7aabb19ba68cc583fbef6c45
5ef6f6f16e31dec0cb8ca77f0b119fda,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__AT-s3-44,f__AT-s3-44,g__AT-s3-44,s__uncultured_bacterium,5ef6f6f16e31dec0cb8ca77f0b119fda
930c98733eb1058c0bfefecf349e92f9,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pirellula,s__uncultured_planctomycete,930c98733eb1058c0bfefecf349e92f9
e8f56e8ea02bcd40dbc78083eef0880b,d__Bacteria,,,,,,,e8f56e8ea02bcd40dbc78083eef0880b
7369a8067a62e8c0fdc36f316278d3ec,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,,,7369a8067a62e8c0fdc36f316278d3ec
6939c049629fe8f08a67d16599b5a7b6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,6939c049629fe8f08a67d16599b5a7b6
27ba8eaf13bdbe47f80117063f018f02,d__Bacteria,,,,,,,27ba8eaf13bdbe47f80117063f018f02
e13e26578bdeeb0bed571d7473a2c2fe,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__uncultured,g__uncultured,s__uncultured_bacterium,e13e26578bdeeb0bed571d7473a2c2fe
01081793d4275b7be06b8cc2b5f5fc41,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Woeseiaceae,g__Woeseia,s__uncultured_bacterium,01081793d4275b7be06b8cc2b5f5fc41
0dad77277f06c8e76627f90974a1749f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,0dad77277f06c8e76627f90974a1749f
ed11a48d0e20235eb5966083b4b191ad,d__Bacteria,,,,,,,ed11a48d0e20235eb5966083b4b191ad
df081466de6236f866e159e1214bb6c7,d__Bacteria,,,,,,,df081466de6236f866e159e1214bb6c7
7ae4b51f8ad71a8ab6aa94dfa9f253df,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,,,7ae4b51f8ad71a8ab6aa94dfa9f253df
70fac7ef69f4b53d4922aa8fec79b6b2,d__Bacteria,p__Firmicutes,,,,,,70fac7ef69f4b53d4922aa8fec79b6b2
5b385034a4159b97cdb50aa4c110b519,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_putida,5b385034a4159b97cdb50aa4c110b519
df02d99129216263896382adaeab31fb,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_sp.,df02d99129216263896382adaeab31fb
9118b3ceb33bb9d535e5dd34558f06b1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,9118b3ceb33bb9d535e5dd34558f06b1
7eaaa43fd9d6d71f6ea56666ae8fb148,d__Bacteria,p__Myxococcota,c__Polyangia,,,,,7eaaa43fd9d6d71f6ea56666ae8fb148
d1fff4b689e8ef8279169c422dd7d9f5,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Fusibacteraceae,g__Fusibacter,s__uncultured_bacterium,d1fff4b689e8ef8279169c422dd7d9f5
d7859bad04a0a73bc05df140307cc159,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Mesorhizobium,s__Mesorhizobium_sp.,d7859bad04a0a73bc05df140307cc159
21b1e2a52db0673e7653b9dd381c1cd5,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__uncultured_bacterium,21b1e2a52db0673e7653b9dd381c1cd5
a0406f003ba9735308ef20c017186c9e,d__Bacteria,,,,,,,a0406f003ba9735308ef20c017186c9e
e30d0ec97439e4da218dc94723f6a23e,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium,s__uncultured_bacterium,e30d0ec97439e4da218dc94723f6a23e
84c0723a2d4be7c646477aa6ba0c8fd6,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium,,84c0723a2d4be7c646477aa6ba0c8fd6
6aa30084d5826c54b390445b4963e3a6,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unidentified,6aa30084d5826c54b390445b4963e3a6
8ad46216f64a7881bb248238de4a38b0,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__uncultured_bacterium,8ad46216f64a7881bb248238de4a38b0
a7bf73a44e6ad61cb5d7f31bd66f43c4,d__Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Babeliales,g__Babeliales,s__uncultured_delta,a7bf73a44e6ad61cb5d7f31bd66f43c4
3b1ff9126de8c0bc1377ac54a7aa6686,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_sp.,3b1ff9126de8c0bc1377ac54a7aa6686
3b5a541d3c03139647eb7321c6ed02da,d__Bacteria,,,,,,,3b5a541d3c03139647eb7321c6ed02da
83c83b55cc3871b0a641f3849060e7d7,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Nitrincolaceae,g__Marinobacterium,s__Marinobacterium_sp.,83c83b55cc3871b0a641f3849060e7d7
262efa896846b5dd13902bdd5b8c0916,d__Bacteria,,,,,,,262efa896846b5dd13902bdd5b8c0916
82c74375318c20e29655472821060d38,d__Bacteria,p__Desulfobacterota,c__Desulfobulbia,o__Desulfobulbales,f__Desulfobulbaceae,g__Desulfobulbus,s__uncultured_delta,82c74375318c20e29655472821060d38
374ad4f8bb71934f2567452abdccdbb4,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,s__uncultured_bacterium,374ad4f8bb71934f2567452abdccdbb4
afb8c75cd06361bac02a8bdcceec1122,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,afb8c75cd06361bac02a8bdcceec1122
5783357fee588f007e05b58dfdc8d8ab,d__Bacteria,,,,,,,5783357fee588f007e05b58dfdc8d8ab
778fdd8bff3a01581ebcd10caf1891d8,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Shewanellaceae,g__Shewanella,s__Shewanella_algae,778fdd8bff3a01581ebcd10caf1891d8
d0f2ff1ff692d79016ada8fe54b8a69b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__uncultured_Stenotrophomonas,d0f2ff1ff692d79016ada8fe54b8a69b
472321982e2d3e805af82b2af2ce4cbe,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,472321982e2d3e805af82b2af2ce4cbe
efbbc7a39bcad6780deff190162335ed,d__Bacteria,,,,,,,efbbc7a39bcad6780deff190162335ed
55893d17c00b5508795456b85fc40a82,d__Bacteria,,,,,,,55893d17c00b5508795456b85fc40a82
3a82e1fe5b8b5e3604f090045b6d4ebe,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__uncultured_bacterium,3a82e1fe5b8b5e3604f090045b6d4ebe
310a60f383a1b3e19af6fe6386b2fe0b,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,,,,310a60f383a1b3e19af6fe6386b2fe0b
1976bd7829e7a725868e0ad34303c8cd,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_planctomycete,1976bd7829e7a725868e0ad34303c8cd
8443d1a17e53f9c662e712c51f4452bd,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Methylobacterium-Methylorubrum,s__Methylobacterium_fujisawaense,8443d1a17e53f9c662e712c51f4452bd
c522869dae469d26d9238ce4f37ffcb0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,c522869dae469d26d9238ce4f37ffcb0
c7437bb5cf5d85b3bd5280d4cb8e484a,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,c7437bb5cf5d85b3bd5280d4cb8e484a
df5d3a055e5f03a0b497945487e968f9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Cloacibacterium,s__uncultured_bacterium,df5d3a055e5f03a0b497945487e968f9
ef220e1231439811b78ae57058e7f583,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,,,,ef220e1231439811b78ae57058e7f583
521f69bf578d82883b5f4b1e6d9fc3b0,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,s__uncultured_bacterium,521f69bf578d82883b5f4b1e6d9fc3b0
3994ced9a70791c3dbefe04d358dbc74,d__Bacteria,,,,,,,3994ced9a70791c3dbefe04d358dbc74
